Countyfips;State;Year;Total Population;White Alone;Black Alone;American Indian or Alaskan Native;Asian Alone;Hawaiian or Pacific Islander Alone;Two or More Races;Not Hispanic;Hispanic
0;Vermont;2016;624366;591124.0;7955.0;2383.0;11103.0;227.0;11574.0;612726.0;11640.0
0;Vermont;2017;625132;590360.0;8208.0;2409.0;12060.0;237.0;11858.0;612970.0;12162.0
0;Vermont;2018;624802;589442.0;8404.0;2427.0;12142.0;250.0;12137.0;612243.0;12559.0
0;Vermont;2019;624046;587879.0;8727.0;2425.0;12315.0;243.0;12457.0;611128.0;12918.0
0;Vermont;2020;642977;605191.0;9142.0;2528.0;12866.0;246.0;13004.0;627352.0;15625.0
0;Vermont;2021;647210;608421.0;9471.0;2564.0;13060.0;254.0;13440.0;630991.0;16219.0
0;Vermont;2022;648142;607595.0;10046.0;2572.0;13646.0;259.0;14024.0;631618.0;16524.0
0;Vermont;2023;648708;606572.0;10624.0;2618.0;14240.0;263.0;14391.0;631726.0;16982.0
0;Vermont;2024;648493;604630.0;11277.0;2628.0;15085.0;253.0;14620.0;631092.0;17401.0
0;Virginia;1990;6216884;4864381.0;1174876.0;14835.0;162792.0;;;6056181.0;160703.0
0;Virginia;1991;6301217;4911013.0;1202194.0;15292.0;172718.0;;;6130962.0;170255.0
0;Virginia;1992;6414307;4975078.0;1238551.0;16014.0;184664.0;;;6233891.0;180416.0
0;Virginia;1993;6509630;5029395.0;1268404.0;16690.0;195141.0;;;6316142.0;193488.0
0;Virginia;1994;6593139;5076560.0;1294734.0;17338.0;204507.0;;;6386473.0;206666.0
0;Virginia;1995;6670693;5116998.0;1319225.0;17669.0;216801.0;;;6448405.0;222288.0
0;Virginia;1996;6750884;5159409.0;1342874.0;18686.0;229915.0;;;6510183.0;240701.0
0;Virginia;1997;6829183;5198093.0;1367796.0;19475.0;243819.0;;;6568328.0;260855.0
0;Virginia;1998;6900918;5230673.0;1392692.0;20537.0;257016.0;;;6619026.0;281892.0
0;Virginia;1999;7000174;5282184.0;1422517.0;21741.0;273732.0;;;6695983.0;304191.0
0;Virginia;2000;7105817;5291975.0;1416671.0;23233.0;271565.0;4654.0;97719.0;6771549.0;334268.0
0;Virginia;2001;7198362;5342181.0;1431476.0;25126.0;288780.0;5077.0;105722.0;6836712.0;361650.0
0;Virginia;2002;7286873;5387673.0;1446516.0;26881.0;306208.0;5359.0;114236.0;6897080.0;389793.0
0;Virginia;2003;7366977;5427062.0;1459320.0;28534.0;323616.0;5688.0;122757.0;6948739.0;418238.0
0;Virginia;2004;7475575;5484790.0;1479563.0;30429.0;342482.0;6035.0;132276.0;7026274.0;449301.0
0;Virginia;2005;7577105;5535129.0;1497615.0;32188.0;362814.0;6452.0;142907.0;7094409.0;482696.0
0;Virginia;2006;7673725;5579437.0;1518543.0;33938.0;381441.0;6847.0;153519.0;7157629.0;516096.0
0;Virginia;2007;7751000;5611286.0;1532613.0;35756.0;399640.0;7187.0;164518.0;7204529.0;546471.0
0;Virginia;2008;7833496;5647186.0;1548267.0;37665.0;416988.0;7564.0;175826.0;7257827.0;575669.0
0;Virginia;2009;7925937;5690274.0;1565478.0;39888.0;434370.0;7987.0;187940.0;7318507.0;607430.0
0;Virginia;2010;8024004;5737749.0;1583761.0;41690.0;453144.0;8247.0;199413.0;7386459.0;637545.0
0;Virginia;2011;8102437;5779376.0;1595580.0;42322.0;469479.0;8433.0;207247.0;7442076.0;660361.0
0;Virginia;2012;8187456;5821923.0;1610704.0;42902.0;488274.0;8611.0;215042.0;7504626.0;682830.0
0;Virginia;2013;8255861;5851605.0;1625079.0;43437.0;503909.0;8837.0;222994.0;7551668.0;704193.0
0;Virginia;2014;8315430;5869423.0;1639220.0;43954.0;522085.0;9018.0;231730.0;7592814.0;722616.0
0;Virginia;2015;8367303;5879567.0;1653931.0;44572.0;540338.0;9241.0;239654.0;7623918.0;743385.0
0;Virginia;2016;8417651;5891356.0;1666073.0;45309.0;557603.0;9482.0;247828.0;7651802.0;765849.0
0;Virginia;2017;8471011;5905021.0;1679587.0;45942.0;574091.0;9679.0;256691.0;7680172.0;790839.0
0;Virginia;2018;8510920;5913267.0;1691415.0;46393.0;585039.0;10012.0;264794.0;7698019.0;812901.0
0;Virginia;2019;8556642;5923605.0;1703577.0;47235.0;598974.0;10301.0;272950.0;7721540.0;835102.0
0;Virginia;2020;8637615;5961621.0;1724204.0;49487.0;609461.0;10559.0;282283.0;7727614.0;910001.0
0;Virginia;2021;8658910;5957289.0;1730952.0;50332.0;619575.0;10889.0;289873.0;7730956.0;927954.0
0;Virginia;2022;8683414;5949077.0;1738415.0;52274.0;634476.0;11331.0;297841.0;7729966.0;953448.0
0;Virginia;2023;8734685;5961105.0;1746231.0;54869.0;652620.0;11833.0;308027.0;7749301.0;985384.0
0;Virginia;2024;8811195;5987047.0;1759626.0;57593.0;675783.0;12383.0;318763.0;7789570.0;1021625.0
0;Washington;1990;4903043;4441089.0;154374.0;87942.0;219638.0;;;4685210.0;217833.0
0;Washington;1991;5025624;4540269.0;161116.0;90502.0;233737.0;;;4791668.0;233956.0
0;Washington;1992;5160757;4648010.0;169408.0;93266.0;250073.0;;;4907380.0;253377.0
0;Washington;1993;5278842;4741360.0;175390.0;95614.0;266478.0;;;5005313.0;273529.0
0;Washington;1994;5375161;4811969.0;182652.0;97892.0;282648.0;;;5080654.0;294507.0
0;Washington;1995;5481027;4890573.0;190801.0;100307.0;299346.0;;;5163050.0;317977.0
0;Washington;1996;5569753;4952697.0;199460.0;102378.0;315218.0;;;5227892.0;341861.0
0;Washington;1997;5674747;5028100.0;208977.0;104529.0;333141.0;;;5305647.0;369100.0
0;Washington;1998;5769562;5092843.0;215228.0;107633.0;353858.0;;;5373796.0;395766.0
0;Washington;1999;5842564;5138607.0;222319.0;110034.0;371604.0;;;5421686.0;420878.0
0;Washington;2000;5910512;5089730.0;199718.0;97315.0;334430.0;25684.0;163635.0;5463559.0;446953.0
0;Washington;2001;5985722;5131720.0;205250.0;99254.0;349658.0;27128.0;172712.0;5512082.0;473640.0
0;Washington;2002;6052349;5166047.0;210038.0;100972.0;364599.0;28601.0;182092.0;5553278.0;499071.0
0;Washington;2003;6104115;5188400.0;212949.0;103046.0;378181.0;30112.0;191427.0;5579951.0;524164.0
0;Washington;2004;6178645;5228882.0;217049.0;105992.0;392988.0;31757.0;201977.0;5625498.0;553147.0
0;Washington;2005;6257305;5271430.0;221729.0;108415.0;409177.0;33568.0;212986.0;5674041.0;583264.0
0;Washington;2006;6370753;5339831.0;229193.0;111104.0;429033.0;35683.0;225909.0;5751955.0;618798.0
0;Washington;2007;6461587;5389485.0;234347.0;114361.0;446725.0;37663.0;239006.0;5808908.0;652679.0
0;Washington;2008;6562231;5445589.0;242340.0;117951.0;463498.0;39945.0;252908.0;5871854.0;690377.0
0;Washington;2009;6667426;5505691.0;250117.0;120524.0;480895.0;42221.0;267978.0;5937616.0;729810.0
0;Washington;2010;6743009;5544133.0;253729.0;123364.0;496454.0;43857.0;281472.0;5981656.0;761353.0
0;Washington;2011;6827479;5587484.0;261815.0;126302.0;516348.0;45025.0;290505.0;6042499.0;784980.0
0;Washington;2012;6898599;5618430.0;270179.0;129092.0;535637.0;46277.0;298984.0;6092669.0;805930.0
0;Washington;2013;6966252;5647201.0;276590.0;131808.0;554654.0;47965.0;308034.0;6138419.0;827833.0
0;Washington;2014;7057531;5690882.0;283279.0;134645.0;580419.0;49767.0;318539.0;6204833.0;852698.0
0;Washington;2015;7167287;5747731.0;291207.0;137384.0;608922.0;51828.0;330215.0;6288064.0;879223.0
0;Washington;2016;7299961;5822597.0;301086.0;140443.0;638455.0;54097.0;343283.0;6386897.0;913064.0
0;Washington;2017;7427951;5887650.0;311758.0;143901.0;671670.0;56071.0;356901.0;6483240.0;944711.0
0;Washington;2018;7526793;5929223.0;322071.0;146290.0;702527.0;57777.0;368905.0;6555579.0;971214.0
0;Washington;2019;7614024;5964226.0;331509.0;148178.0;729942.0;59646.0;380523.0;6612935.0;1001089.0
0;Washington;2020;7727209;6023055.0;342339.0;151265.0;754101.0;61743.0;394706.0;6661581.0;1065628.0
0;Washington;2021;7743760;6001706.0;348698.0;152870.0;774704.0;63532.0;402250.0;6655173.0;1088587.0
0;Washington;2022;7794123;5986135.0;358315.0;155209.0;816273.0;66379.0;411812.0;6677536.0;1116587.0
0;Washington;2023;7857320;5977750.0;368198.0;158679.0;861582.0;69456.0;421655.0;6704572.0;1152748.0
0;Washington;2024;7958180;5997386.0;380439.0;163476.0;911228.0;72852.0;432799.0;6763659.0;1194521.0
0;West Virginia;1990;1792548;1727452.0;56068.0;1944.0;7084.0;;;1784773.0;7775.0
0;West Virginia;1991;1798735;1733237.0;55983.0;2071.0;7444.0;;;1791064.0;7671.0
0;West Virginia;1992;1806451;1740487.0;56046.0;2115.0;7803.0;;;1798434.0;8017.0
0;West Virginia;1993;1817539;1750066.0;56949.0;2237.0;8287.0;;;1809398.0;8141.0
0;West Virginia;1994;1820421;1752285.0;57638.0;2223.0;8275.0;;;1811864.0;8557.0
0;West Virginia;1995;1823700;1754734.0;58464.0;2212.0;8290.0;;;1814836.0;8864.0
0;West Virginia;1996;1822808;1752801.0;59041.0;2354.0;8612.0;;;1813581.0;9227.0
0;West Virginia;1997;1819113;1748644.0;59365.0;2398.0;8706.0;;;1809537.0;9576.0
0;West Virginia;1998;1815609;1743975.0;59966.0;2529.0;9139.0;;;1805765.0;9844.0
0;West Virginia;1999;1811799;1740096.0;59775.0;2525.0;9403.0;;;1801470.0;10329.0
0;West Virginia;2000;1807021;1721633.0;57767.0;3672.0;9732.0;424.0;13793.0;1794674.0;12347.0
0;West Virginia;2001;1801481;1715007.0;57651.0;3693.0;9895.0;464.0;14771.0;1788334.0;13147.0
0;West Virginia;2002;1805414;1717331.0;57975.0;3737.0;10141.0;461.0;15769.0;1791376.0;14038.0
0;West Virginia;2003;1812295;1722107.0;58573.0;3737.0;10581.0;477.0;16820.0;1797129.0;15166.0
0;West Virginia;2004;1816438;1724169.0;59041.0;3798.0;11017.0;459.0;17954.0;1800237.0;16201.0
0;West Virginia;2005;1820492;1726255.0;59437.0;3851.0;11186.0;453.0;19310.0;1802919.0;17573.0
0;West Virginia;2006;1827912;1730899.0;60562.0;3895.0;11621.0;479.0;20456.0;1808884.0;19028.0
0;West Virginia;2007;1834052;1734522.0;61393.0;3948.0;11925.0;476.0;21788.0;1813906.0;20146.0
0;West Virginia;2008;1840310;1738166.0;62258.0;4032.0;12118.0;510.0;23226.0;1819095.0;21215.0
0;West Virginia;2009;1847775;1742732.0;63417.0;4052.0;12591.0;451.0;24532.0;1825731.0;22044.0
0;West Virginia;2010;1854265;1747396.0;63978.0;3991.0;12729.0;480.0;25691.0;1831900.0;22365.0
0;West Virginia;2011;1856606;1747171.0;64495.0;4092.0;13629.0;528.0;26691.0;1832768.0;23838.0
0;West Virginia;2012;1857446;1746239.0;64776.0;4207.0;14123.0;524.0;27577.0;1832666.0;24780.0
0;West Virginia;2013;1854768;1741739.0;65236.0;4276.0;14455.0;519.0;28543.0;1829032.0;25736.0
0;West Virginia;2014;1850569;1736166.0;65357.0;4328.0;14874.0;511.0;29333.0;1823791.0;26778.0
0;West Virginia;2015;1843332;1727713.0;65348.0;4397.0;15168.0;507.0;30199.0;1815639.0;27693.0
0;West Virginia;2016;1832435;1715934.0;65108.0;4452.0;15547.0;525.0;30869.0;1803855.0;28580.0
0;West Virginia;2017;1818683;1701926.0;64808.0;4468.0;15371.0;539.0;31571.0;1789521.0;29162.0
0;West Virginia;2018;1805953;1688805.0;64605.0;4478.0;15158.0;524.0;32383.0;1775872.0;30081.0
0;West Virginia;2019;1795263;1677154.0;64688.0;4559.0;15325.0;538.0;32999.0;1764111.0;31152.0
0;West Virginia;2020;1791646;1670459.0;66468.0;4636.0;15334.0;529.0;34220.0;1756767.0;34879.0
0;West Virginia;2021;1785618;1662157.0;66807.0;4760.0;15764.0;522.0;35608.0;1749395.0;36223.0
0;West Virginia;2022;1774122;1648687.0;66905.0;4977.0;16139.0;535.0;36879.0;1736133.0;37989.0
0;West Virginia;2023;1770495;1642468.0;67598.0;5134.0;16811.0;566.0;37918.0;1730278.0;40217.0
0;West Virginia;2024;1769979;1638139.0;68826.0;5370.0;17777.0;632.0;39235.0;1727387.0;42592.0
0;Wisconsin;1990;4904562;4561903.0;248027.0;40255.0;54377.0;;;4811028.0;93534.0
0;Wisconsin;1991;4964343;4608532.0;256644.0;41340.0;57827.0;;;4864654.0;99689.0
0;Wisconsin;1992;5025398;4656440.0;264916.0;42172.0;61870.0;;;4919207.0;106191.0
0;Wisconsin;1993;5084889;4702332.0;272844.0;43379.0;66334.0;;;4971081.0;113808.0
0;Wisconsin;1994;5133678;4737608.0;281134.0;44630.0;70306.0;;;5010534.0;123144.0
0;Wisconsin;1995;5184836;4776043.0;288815.0;45659.0;74319.0;;;5052108.0;132728.0
0;Wisconsin;1996;5229986;4807455.0;297086.0;47109.0;78336.0;;;5087577.0;142409.0
0;Wisconsin;1997;5266213;4832787.0;302926.0;48079.0;82421.0;;;5112504.0;153709.0
0;Wisconsin;1998;5297673;4853821.0;308348.0;49041.0;86463.0;;;5131551.0;166122.0
0;Wisconsin;1999;5332666;4874589.0;315230.0;50536.0;92311.0;;;5153832.0;178834.0
0;Wisconsin;2000;5373999;4871484.0;310480.0;48554.0;92168.0;1839.0;49474.0;5178628.0;195371.0
0;Wisconsin;2001;5406835;4889223.0;316863.0;49462.0;96290.0;1949.0;53048.0;5197064.0;209771.0
0;Wisconsin;2002;5445162;4911636.0;323469.0;50616.0;100672.0;2013.0;56756.0;5221166.0;223996.0
0;Wisconsin;2003;5479203;4931084.0;329090.0;51731.0;104870.0;2040.0;60388.0;5241738.0;237465.0
0;Wisconsin;2004;5514026;4952000.0;334119.0;52828.0;108872.0;2108.0;64099.0;5263029.0;250997.0
0;Wisconsin;2005;5546166;4969387.0;339638.0;54053.0;112812.0;2179.0;68097.0;5280645.0;265521.0
0;Wisconsin;2006;5577655;4985569.0;345509.0;55182.0;116862.0;2296.0;72237.0;5296994.0;280661.0
0;Wisconsin;2007;5610775;5002847.0;351506.0;56594.0;120879.0;2356.0;76593.0;5314525.0;296250.0
0;Wisconsin;2008;5640996;5017423.0;357415.0;57734.0;125054.0;2438.0;80932.0;5330080.0;310916.0
0;Wisconsin;2009;5669264;5030324.0;363022.0;58819.0;129070.0;2562.0;85467.0;5343585.0;325679.0
0;Wisconsin;2010;5690538;5037561.0;367725.0;60403.0;132830.0;2522.0;89497.0;5352652.0;337886.0
0;Wisconsin;2011;5705840;5039421.0;371437.0;61518.0;137844.0;2593.0;93027.0;5359699.0;346141.0
0;Wisconsin;2012;5720825;5041821.0;374256.0;62543.0;143063.0;2683.0;96459.0;5365775.0;355050.0
0;Wisconsin;2013;5738012;5045327.0;376639.0;63503.0;149852.0;2744.0;99947.0;5374921.0;363091.0
0;Wisconsin;2014;5753199;5046698.0;379706.0;64374.0;155972.0;2881.0;103568.0;5382449.0;370750.0
0;Wisconsin;2015;5762927;5043214.0;382116.0;65329.0;162116.0;2961.0;107191.0;5383874.0;379053.0
0;Wisconsin;2016;5775170;5042789.0;384616.0;66365.0;167705.0;3096.0;110599.0;5386537.0;388633.0
0;Wisconsin;2017;5793147;5047334.0;387893.0;67383.0;172967.0;3256.0;114314.0;5394903.0;398244.0
0;Wisconsin;2018;5809319;5053351.0;390792.0;68350.0;175568.0;3331.0;117927.0;5398833.0;410486.0
0;Wisconsin;2019;5824581;5058070.0;392565.0;69265.0;179818.0;3464.0;121399.0;5406292.0;418289.0
0;Wisconsin;2020;5897375;5120663.0;392593.0;71132.0;184090.0;3528.0;125369.0;5448540.0;448835.0
0;Wisconsin;2021;5881608;5101375.0;390620.0;71415.0;186075.0;3549.0;128574.0;5424824.0;456784.0
0;Wisconsin;2022;5903975;5109228.0;391835.0;72335.0;194548.0;3621.0;132408.0;5434418.0;469557.0
0;Wisconsin;2023;5930405;5120365.0;394838.0;73227.0;201764.0;3695.0;136516.0;5446190.0;484215.0
0;Wisconsin;2024;5960975;5132525.0;399186.0;74341.0;210750.0;3782.0;140391.0;5460706.0;500269.0
0;Wyoming;1990;453690;437906.0;3586.0;9506.0;2692.0;;;428166.0;25524.0
0;Wyoming;1991;459260;443119.0;3629.0;9804.0;2708.0;;;433106.0;26154.0
0;Wyoming;1992;466251;449604.0;3865.0;10100.0;2682.0;;;439818.0;26433.0
0;Wyoming;1993;473081;455940.0;3789.0;10559.0;2793.0;;;446016.0;27065.0
0;Wyoming;1994;480283;463013.0;3810.0;10635.0;2825.0;;;452782.0;27501.0
0;Wyoming;1995;485160;467778.0;3936.0;10638.0;2808.0;;;457348.0;27812.0
0;Wyoming;1996;488167;470304.0;4040.0;10917.0;2906.0;;;460213.0;27954.0
0;Wyoming;1997;489452;471612.0;3924.0;10896.0;3020.0;;;460431.0;29021.0
0;Wyoming;1998;490787;472474.0;4164.0;11148.0;3001.0;;;461007.0;29780.0
0;Wyoming;1999;491780;472739.0;4250.0;11689.0;3102.0;;;461434.0;30346.0
0;Wyoming;2000;494300;469875.0;3940.0;11429.0;2931.0;328.0;5797.0;462301.0;31999.0
0;Wyoming;2001;494657;469145.0;4181.0;11812.0;3065.0;381.0;6073.0;461701.0;32956.0
0;Wyoming;2002;500017;473616.0;4285.0;12071.0;3216.0;403.0;6426.0;465763.0;34254.0
0;Wyoming;2003;503453;476461.0;4330.0;12142.0;3361.0;412.0;6747.0;468029.0;35424.0
0;Wyoming;2004;509106;481147.0;4530.0;12414.0;3480.0;425.0;7110.0;472105.0;37001.0
0;Wyoming;2005;514157;485347.0;4574.0;12609.0;3630.0;433.0;7564.0;475579.0;38578.0
0;Wyoming;2006;522667;492607.0;4671.0;13064.0;3878.0;481.0;7966.0;482234.0;40433.0
0;Wyoming;2007;534876;503310.0;4945.0;13562.0;4030.0;495.0;8534.0;491854.0;43022.0
0;Wyoming;2008;546043;513386.0;4914.0;13966.0;4255.0;503.0;9019.0;500094.0;45949.0
0;Wyoming;2009;559851;525475.0;5402.0;14304.0;4596.0;503.0;9571.0;511082.0;48769.0
0;Wyoming;2010;564531;529786.0;5182.0;14471.0;4723.0;518.0;9851.0;514003.0;50528.0
0;Wyoming;2011;567491;531726.0;5457.0;14833.0;4849.0;493.0;10133.0;515892.0;51599.0
0;Wyoming;2012;576656;537482.0;7607.0;15260.0;5279.0;539.0;10489.0;522474.0;54182.0
0;Wyoming;2013;582620;541629.0;8505.0;15594.0;5466.0;546.0;10880.0;527066.0;55554.0
0;Wyoming;2014;583159;542282.0;7754.0;15903.0;5467.0;561.0;11192.0;526733.0;56426.0
0;Wyoming;2015;586389;545080.0;7300.0;16051.0;5699.0;597.0;11662.0;528974.0;57415.0
0;Wyoming;2016;585243;543522.0;7231.0;16119.0;5914.0;616.0;11841.0;527037.0;58206.0
0;Wyoming;2017;579994;537910.0;7172.0;16098.0;6209.0;580.0;12025.0;521748.0;58246.0
0;Wyoming;2018;579054;536202.0;7133.0;16285.0;6471.0;575.0;12388.0;520313.0;58741.0
0;Wyoming;2019;580116;536852.0;7114.0;16262.0;6421.0;598.0;12869.0;520601.0;59515.0
0;Wyoming;2020;577681;534309.0;7011.0;16171.0;6296.0;598.0;13296.0;518276.0;59405.0
0;Wyoming;2021;579636;535778.0;7001.0;16214.0;6308.0;585.0;13750.0;518979.0;60657.0
0;Wyoming;2022;581978;537284.0;7127.0;16236.0;6674.0;611.0;14046.0;520137.0;61841.0
0;Wyoming;2023;585067;539456.0;7115.0;16413.0;7091.0;655.0;14337.0;521762.0;63305.0
0;Wyoming;2024;587618;540996.0;7223.0;16501.0;7464.0;661.0;14773.0;522590.0;65028.0
0;Puerto Rico;2010;3721525;;;;;;;;
0;Puerto Rico;2011;3678732;;;;;;;;
0;Puerto Rico;2012;3634488;;;;;;;;
0;Puerto Rico;2013;3593077;;;;;;;;
0;Puerto Rico;2014;3534874;;;;;;;;
0;Puerto Rico;2015;3473232;;;;;;;;
0;Puerto Rico;2016;3406672;;;;;;;;
0;Puerto Rico;2017;3325284;;;;;;;;
0;Puerto Rico;2018;3193344;;;;;;;;
0;Puerto Rico;2019;3193553;;;;;;;;
