Countyfips;State;Year;Total Population;White Alone;Black Alone;American Indian or Alaskan Native;Asian Alone;Hawaiian or Pacific Islander Alone;Two or More Races;Not Hispanic;Hispanic
0;Nevada;2012;2744670;2116710;244037;44198;214858;20078;104789;2000079;744591
0;Nevada;2013;2776956;2130314;249432;44822;222550;20792;109046;2015171;761785
0;Nevada;2014;2818935;2149453;257901;46010;230214;21315;114042;2038568;780367
0;Nevada;2015;2868531;2172373;268972;47105;238553;21994;119534;2064273;804258
0;Nevada;2016;2919555;2194599;281623;48243;246563;23010;125517;2092472;827083
0;Nevada;2017;2972097;2216986;295031;49418;254993;23897;131772;2121706;850391
0;Nevada;2018;3030725;2246756;307761;50723;262571;24833;138081;2155384;875341
0;Nevada;2019;3090771;2276023;319249;52046;272593;25852;145008;2189257;901514
0;Nevada;2020;3116967;2280962;326832;52588;280178;26290;150117;2220183;896784
0;Nevada;2021;3148141;2287624;335799;53352;288773;27131;155462;2231391;916750
0;Nevada;2022;3176116;2286069;346025;54069;301158;27957;160838;2237700;938416
0;Nevada;2023;3214363;2292929;353009;55537;317938;28888;166062;2247903;966460
0;Nevada;2024;3267467;2311790;360756;57272;336253;29756;171640;2268040;999427
0;New Hampshire;1990;1112384;1093515;7350;2082;9437;;;1101098;11286
0;New Hampshire;1991;1109929;1091448;6745;2075;9661;;;1098549;11380
0;New Hampshire;1992;1117785;1098475;6985;2140;10185;;;1105936;11849
0;New Hampshire;1993;1129458;1109148;7261;2144;10905;;;1116378;13080
0;New Hampshire;1994;1142561;1121448;7865;2231;11017;;;1128553;14008
0;New Hampshire;1995;1157561;1134978;8155;2396;12032;;;1142972;14589
0;New Hampshire;1996;1174719;1150126;8825;2597;13171;;;1159175;15544
0;New Hampshire;1997;1189425;1163577;9246;2719;13883;;;1172744;16681
0;New Hampshire;1998;1205941;1178439;9635;3030;14837;;;1188148;17793
0;New Hampshire;1999;1222015;1192000;10565;3325;16125;;;1202618;19397
0;New Hampshire;2000;1239882;1199618;9980;3088;16560;407;10229;1219185;20697
0;New Hampshire;2001;1255517;1211196;11031;3221;18509;466;11094;1232468;23049
0;New Hampshire;2002;1269089;1221276;11784;3279;20209;489;12052;1243801;25288
0;New Hampshire;2003;1279840;1228935;12493;3377;21664;496;12875;1252815;27025
0;New Hampshire;2004;1290121;1236305;13224;3400;23004;493;13695;1261341;28780
0;New Hampshire;2005;1298492;1241585;13888;3443;24510;507;14559;1268063;30429
0;New Hampshire;2006;1308389;1248429;14737;3551;25579;512;15581;1276051;32338
0;New Hampshire;2007;1312540;1250276;15121;3582;26672;503;16386;1278798;33742
0;New Hampshire;2008;1315906;1250859;15739;3675;27743;510;17380;1280704;35202
0;New Hampshire;2009;1316102;1249055;16108;3619;28568;568;18184;1279772;36330
0;New Hampshire;2010;1316807;1248153;16517;3545;29169;525;18898;1279881;36926
0;New Hampshire;2011;1320444;1248612;17245;3608;31044;553;19382;1281802;38642
0;New Hampshire;2012;1324677;1249580;18112;3676;32850;561;19898;1284273;40404
0;New Hampshire;2013;1327272;1249587;18614;3741;34380;561;20389;1285374;41898
0;New Hampshire;2014;1334257;1253695;19268;3805;35960;572;20957;1290668;43589
0;New Hampshire;2015;1337480;1253796;20100;3830;37640;594;21520;1291872;45608
0;New Hampshire;2016;1343694;1256652;21311;3891;38964;611;22265;1295742;47952
0;New Hampshire;2017;1350395;1260749;22365;3984;39741;630;22926;1299866;50529
0;New Hampshire;2018;1355064;1263057;23520;4090;40284;662;23451;1302212;52852
0;New Hampshire;2019;1360783;1266033;24765;4108;41131;712;24034;1305646;55137
0;New Hampshire;2020;1378756;1281233;25944;4257;41840;741;24741;1318786;59970
0;New Hampshire;2021;1387677;1287509;26859;4349;42708;803;25449;1324974;62703
0;New Hampshire;2022;1396678;1294204;27899;4456;43167;833;26119;1331192;65486
0;New Hampshire;2023;1402199;1296949;28986;4548;44035;840;26841;1334299;67900
0;New Hampshire;2024;1409032;1300268;30287;4660;45291;876;27650;1338120;70912
0;New Jersey;1990;7762963;6386168;1080360;15899;280536;;;7008951;754012
0;New Jersey;1991;7814676;6398787;1098903;16717;300269;;;7029314;785362
0;New Jersey;1992;7880508;6420532;1120104;17674;322198;;;7061361;819147
0;New Jersey;1993;7948915;6446894;1137820;18831;345370;;;7091936;856979
0;New Jersey;1994;8014306;6472918;1155050;20305;366033;;;7122185;892121
0;New Jersey;1995;8083242;6503397;1170159;21672;388014;;;7154177;929065
0;New Jersey;1996;8149596;6529844;1184891;22952;411909;;;7181423;968173
0;New Jersey;1997;8218808;6555387;1200550;24163;438708;;;7209050;1009758
0;New Jersey;1998;8287418;6580741;1217158;25519;464000;;;7237625;1049793
0;New Jersey;1999;8359592;6609191;1231242;26900;492259;;;7272146;1087446
0;New Jersey;2000;8430621;6593966;1214799;24509;499861;5750;91736;7301718;1128903
0;New Jersey;2001;8492671;6606138;1225586;26697;530003;5977;98270;7318939;1173732
0;New Jersey;2002;8552643;6617979;1235091;29059;559494;6264;104756;7333796;1218847
0;New Jersey;2003;8601402;6622522;1243880;31252;586091;6442;111215;7337879;1263523
0;New Jersey;2004;8634561;6615292;1250367;33579;610994;6486;117843;7329810;1304751
0;New Jersey;2005;8651974;6595551;1253750;36024;635570;6812;124267;7308642;1343332
0;New Jersey;2006;8661679;6571143;1256590;38230;657689;6950;131077;7280639;1381040
0;New Jersey;2007;8677885;6550031;1259993;40834;681789;7059;138179;7257998;1419887
0;New Jersey;2008;8711090;6542862;1264816;43537;706964;7236;145675;7246565;1464525
0;New Jersey;2009;8755602;6543428;1274062;47046;729996;7593;153477;7239732;1515870
0;New Jersey;2010;8799451;6546359;1283855;50129;750404;7763;160941;7235095;1564356
0;New Jersey;2011;8828552;6540103;1292112;51015;770831;8000;166491;7226199;1602353
0;New Jersey;2012;8845671;6525583;1299996;52037;788168;8333;171554;7212361;1633310
0;New Jersey;2013;8857821;6508075;1308348;52843;803696;8575;176284;7194457;1663364
0;New Jersey;2014;8867277;6488282;1316652;53669;818597;8780;181297;7173587;1693690
0;New Jersey;2015;8870312;6461321;1322881;54477;836597;8987;186049;7148241;1722071
0;New Jersey;2016;8873584;6437847;1326312;55097;854615;9530;190183;7122300;1751284
0;New Jersey;2017;8888147;6419283;1331862;56300;876021;9925;194756;7102703;1785444
0;New Jersey;2018;8891730;6399471;1336815;57530;888048;10297;199569;7074026;1817704
0;New Jersey;2019;8891258;6374241;1344290;58979;899641;10655;203452;7044967;1846291
0;New Jersey;2020;9272794;6618563;1413565;64118;948991;11463;216094;7268539;2004255
0;New Jersey;2021;9270541;6591231;1420606;66245;959943;11939;220577;7240006;2030535
0;New Jersey;2022;9295227;6568168;1435587;69884;981383;13026;227179;7215323;2079904
0;New Jersey;2023;9379642;6579694;1456860;78237;1014414;13961;236476;7228979;2150663
0;New Jersey;2024;9500851;6612719;1481943;87822;1056776;14952;246639;7271390;2229461
0;New Mexico;1990;1521574;1336983;31537;138011;15043;;;937008;584566
0;New Mexico;1991;1555305;1362802;33416;143236;15851;;;953408;601897
0;New Mexico;1992;1595442;1394794;35471;148250;16927;;;971616;623826
0;New Mexico;1993;1636453;1429264;36971;152263;17955;;;992668;643785
0;New Mexico;1994;1682398;1468514;38246;156500;19138;;;1017429;664969
0;New Mexico;1995;1720394;1501432;39394;159524;20044;;;1035248;685146
0;New Mexico;1996;1752326;1526696;40623;164052;20955;;;1046487;705839
0;New Mexico;1997;1774839;1543991;41632;167483;21733;;;1051879;722960
0;New Mexico;1998;1793484;1554888;41649;174076;22871;;;1054616;738868
0;New Mexico;1999;1808082;1563421;42091;178885;23685;;;1054513;753569
0;New Mexico;2000;1821204;1555012;38255;178825;21329;2124;25659;1051216;769988
0;New Mexico;2001;1831690;1558945;39240;182434;21670;2247;27154;1048147;783543
0;New Mexico;2002;1855309;1575099;40480;185548;22828;2360;28994;1054439;800870
0;New Mexico;2003;1877574;1590445;41351;188600;23919;2436;30823;1060054;817520
0;New Mexico;2004;1903808;1609492;42590;191406;25080;2519;32721;1069086;834722
0;New Mexico;2005;1932274;1631078;43575;193882;26239;2565;34935;1078248;854026
0;New Mexico;2006;1962137;1654067;44804;196074;27400;2757;37035;1087488;874649
0;New Mexico;2007;1990070;1674570;45995;199158;28348;2798;39201;1093533;896537
0;New Mexico;2008;2010662;1687600;46536;202878;29262;2934;41452;1094097;916565
0;New Mexico;2009;2036802;1704855;47952;206560;30303;3106;44026;1099238;937564
0;New Mexico;2010;2064614;1724757;49284;209622;31481;3144;46326;1106594;958020
0;New Mexico;2011;2080707;1733947;49866;213062;32921;3226;47685;1106884;973823
0;New Mexico;2012;2087715;1735767;50246;215786;33921;3247;48748;1102808;984907
0;New Mexico;2013;2092833;1734758;50841;219111;34983;3247;49893;1096724;996109
0;New Mexico;2014;2090236;1727478;51353;222203;35269;3256;50677;1087773;1002463
0;New Mexico;2015;2090071;1721995;51887;225452;36144;3243;51350;1079983;1010088
0;New Mexico;2016;2092555;1720289;52582;227527;36590;3245;52322;1075099;1017456
0;New Mexico;2017;2092844;1716901;53129;229330;36816;3335;53333;1069329;1023515
0;New Mexico;2018;2093754;1713439;54095;231255;37477;3385;54103;1061160;1032594
0;New Mexico;2019;2099634;1714522;55561;232331;38363;3399;55458;1060368;1039266
0;New Mexico;2020;2118606;1720429;57673;239478;40497;3475;57054;1105065;1013541
0;New Mexico;2021;2117333;1716311;58125;240300;41093;3480;58024;1099007;1018326
0;New Mexico;2022;2113868;1709365;58959;240593;42457;3497;58997;1091899;1021969
0;New Mexico;2023;2121164;1712125;60398;241290;43704;3626;60021;1088173;1032991
0;New Mexico;2024;2130256;1715139;61889;242732;45430;3743;61323;1084002;1046254
0;New York;1990;18020784;14159914;3075556;66723;718591;;;15790694;2230090
0;New York;1991;18122510;14168653;3115741;70156;767960;;;15838047;2284463
0;New York;1992;18246653;14197174;3159095;74358;816026;;;15903364;2343289
0;New York;1993;18374954;14229704;3206315;79458;859477;;;15957433;2417521
0;New York;1994;18459470;14229050;3248162;84449;897809;;;15974425;2485045
0;New York;1995;18524104;14213102;3284189;89493;937320;;;15972016;2552088
0;New York;1996;18588460;14195327;3314224;94953;983956;;;15974923;2613537
0;New York;1997;18656546;14181712;3345110;100800;1028924;;;15975712;2680834
0;New York;1998;18755906;14195227;3378440;107043;1075196;;;16010984;2744922
0;New York;1999;18882725;14235763;3410768;113722;1122472;;;16070081;2812644
0;New York;2000;19001780;14162802;3352839;103311;1115771;16882;250175;16107464;2894316
0;New York;2001;19082838;14171067;3362588;110471;1156742;17454;264516;16130448;2952390
0;New York;2002;19137800;14159311;3367218;118119;1195846;18197;279109;16130657;3007143
0;New York;2003;19175939;14139520;3366096;125607;1231965;18782;293969;16121534;3054405
0;New York;2004;19171567;14092313;3354749;133076;1263884;19527;308018;16079274;3092293
0;New York;2005;19132610;14009676;3343142;140850;1296714;20086;322142;16007210;3125400
0;New York;2006;19104631;13933304;3334119;148667;1330598;20701;337242;15941689;3162942
0;New York;2007;19132335;13899597;3330887;156840;1368954;21204;354853;15916300;3216035
0;New York;2008;19212436;13896947;3341092;166143;1411744;22034;374476;15927444;3284992
0;New York;2009;19307066;13902265;3358828;176161;1451956;23126;394730;15948001;3359065
0;New York;2010;19399956;13905289;3384178;183573;1489916;24074;412926;15969248;3430708
0;New York;2011;19499921;13923335;3408840;185656;1530787;24663;426640;16007429;3492492
0;New York;2012;19574362;13923628;3427170;188540;1570386;25231;439407;16027760;3546602
0;New York;2013;19626488;13906936;3445389;190559;1605844;25668;452092;16033207;3593281
0;New York;2014;19653431;13872085;3454091;191968;1645063;26008;464216;16023326;3630105
0;New York;2015;19657321;13819836;3458584;193000;1683223;26323;476355;15992813;3664508
0;New York;2016;19636391;13752803;3457062;194338;1718013;26694;487481;15944399;3691992
0;New York;2017;19593849;13681949;3449087;194933;1743582;27089;497209;15884786;3709063
0;New York;2018;19544098;13614664;3439040;195567;1760284;27448;507095;15815355;3728743
0;New York;2019;19463131;13522668;3425736;196186;1775109;27712;515720;15728264;3734867
0;New York;2020;20105171;13873002;3577285;206025;1874734;29033;545092;16172029;3933142
0;New York;2021;19848276;13664108;3529700;205914;1871234;28817;548503;15949808;3898468
0;New York;2022;19703747;13523214;3491330;208292;1896176;28885;555850;15813281;3890466
0;New York;2023;19737367;13477074;3502298;218064;1942141;29406;568384;15798815;3938552
0;New York;2024;19867248;13484281;3534129;230696;2004140;30014;583988;15847410;4019838
0;North Carolina;1990;6664016;5058613;1471373;80627;53403;;;6586898;77118
0;North Carolina;1991;6784280;5141015;1504167;81716;57382;;;6698626;85654
0;North Carolina;1992;6897214;5215384;1536007;83566;62257;;;6798967;98247
0;North Carolina;1993;7042818;5315427;1572592;86360;68439;;;6929936;112882
0;North Carolina;1994;7187398;5417401;1605865;89119;75013;;;7053737;133661
0;North Carolina;1995;7344674;5530952;1639961;91226;82535;;;7186112;158562
0;North Carolina;1996;7500670;5643807;1671635;94173;91055;;;7309721;190949
0;North Carolina;1997;7656825;5757172;1703828;96750;99075;;;7427255;229570
0;North Carolina;1998;7809122;5868795;1733013;99144;108170;;;7533867;275255
0;North Carolina;1999;7949362;5970867;1758625;101801;118069;;;7622311;327051
0;North Carolina;2000;8081614;6019940;1761665;103736;119791;4894;71588;7696405;385209
0;North Carolina;2001;8210122;6099850;1788451;107849;128581;5393;79998;7785401;424721
0;North Carolina;2002;8326201;6168788;1814581;111873;136626;5784;88549;7864268;461933
0;North Carolina;2003;8422501;6221883;1836358;115968;145242;6175;96875;7926968;495533
0;North Carolina;2004;8553152;6301196;1864749;120041;153875;6750;106541;8018788;534364
0;North Carolina;2005;8705407;6396990;1896346;124227;164001;7127;116716;8128515;576892
0;North Carolina;2006;8917270;6534975;1941888;129021;175356;7786;128244;8292174;625096
0;North Carolina;2007;9118037;6661931;1985772;133779;187259;8388;140908;8441609;676428
0;North Carolina;2008;9309449;6778908;2029922;138444;199098;9063;154014;8580803;728646
0;North Carolina;2009;9449566;6856459;2064933;143564;208558;9601;166451;8678944;770622
0;North Carolina;2010;9574586;6923750;2096427;148043;218799;10391;177176;8768409;806177
0;North Carolina;2011;9658913;6963037;2121809;149791;229230;10869;184177;8838502;820411
0;North Carolina;2012;9751810;7006010;2148746;151916;242349;11433;191356;8913369;838441
0;North Carolina;2013;9846717;7047546;2177394;153680;257489;12037;198571;8990806;855911
0;North Carolina;2014;9937295;7089204;2203334;155596;271165;12393;205603;9062314;874981
0;North Carolina;2015;10037218;7141832;2227537;157768;283910;12781;213390;9136827;900391
0;North Carolina;2016;10161802;7210104;2256455;159928;299955;13253;222107;9232792;929010
0;North Carolina;2017;10275758;7268779;2283880;162208;316148;13791;230952;9316803;958955
0;North Carolina;2018;10391358;7333373;2311259;164483;327904;14222;240117;9398453;992905
0;North Carolina;2019;10501384;7393685;2336825;166662;340665;14676;248871;9478088;1023296
0;North Carolina;2020;10449652;7354914;2311325;162985;348208;15268;256952;9327534;1122118
0;North Carolina;2021;10564320;7417805;2336120;165885;361135;15715;267660;9410882;1153438
0;North Carolina;2022;10710793;7494932;2367112;169962;383393;16147;279247;9507140;1203653
0;North Carolina;2023;10881189;7589490;2397205;175088;411095;16738;291573;9618399;1262790
0;North Carolina;2024;11046024;7677270;2425031;180842;441856;17232;303793;9718756;1327268
0;North Dakota;1990;637685;605655;3366;25507;3157;;;633511;4174
0;North Dakota;1991;635753;602837;3429;26142;3345;;;631161;4592
0;North Dakota;1992;638223;604432;3476;26783;3532;;;633626;4597
0;North Dakota;1993;641216;607097;3369;27155;3595;;;636495;4721
0;North Dakota;1994;644806;609959;3354;27955;3538;;;640078;4728
0;North Dakota;1995;647832;612290;3270;28533;3739;;;642652;5180
0;North Dakota;1996;650382;613535;3514;29483;3850;;;644713;5669
0;North Dakota;1997;649716;612370;3501;30063;3782;;;643610;6106
0;North Dakota;1998;647532;609130;3720;30859;3823;;;641182;6350
0;North Dakota;1999;644259;604999;4007;31503;3750;;;637556;6703
0;North Dakota;2000;642023;596394;4167;31455;3751;234;6022;634189;7834
0;North Dakota;2001;639062;591964;4568;31785;4099;257;6389;630685;8377
0;North Dakota;2002;638168;589576;4955;32247;4356;274;6760;629169;8999
0;North Dakota;2003;638817;588683;5277;32700;4599;264;7294;629103;9714
0;North Dakota;2004;644705;592452;5844;33345;4983;292;7789;634346;10359
0;North Dakota;2005;646089;592012;6380;33813;5282;301;8301;635292;10797
0;North Dakota;2006;649422;593469;6708;34592;5580;312;8761;638123;11299
0;North Dakota;2007;652822;595177;6986;35179;6001;332;9147;640923;11899
0;North Dakota;2008;657569;598020;7325;35837;6273;307;9807;645009;12560
0;North Dakota;2009;664968;603186;8166;36375;6525;326;10390;651692;13276
0;North Dakota;2010;674752;610570;8522;37142;7196;338;10984;660944;13808
0;North Dakota;2011;685526;618440;9487;37962;7731;377;11529;670224;15302
0;North Dakota;2012;702227;631574;10876;38759;8366;399;12253;684669;17558
0;North Dakota;2013;723149;647234;13284;39721;9212;406;13292;702494;20655
0;North Dakota;2014;738736;658259;15578;40568;9689;434;14208;715531;23205
0;North Dakota;2015;755537;668157;19589;41374;10810;486;15121;729141;26396
0;North Dakota;2016;756114;664294;22276;41784;11584;488;15688;728498;27616
0;North Dakota;2017;756755;661502;23649;41933;13039;514;16118;728054;28701
0;North Dakota;2018;760062;661909;25255;42330;13290;550;16728;729745;30317
0;North Dakota;2019;763724;663497;26087;42620;13285;605;17630;731785;31939
0;North Dakota;2020;779563;679278;27141;40881;13280;683;18300;745607;33956
0;North Dakota;2021;777966;676689;27455;40953;13290;772;18807;743391;34575
0;North Dakota;2022;781057;676504;28550;41209;13942;1123;19729;745221;35836
0;North Dakota;2023;789047;679754;30342;41639;15160;1440;20712;750556;38491
0;North Dakota;2024;796568;682429;31985;42075;16709;1836;21534;755691;40877
0;Ohio;1990;10864162;9588185;1163105;20327;92545;;;10724760;139402
0;Ohio;1991;10945762;9639249;1187439;20921;98153;;;10801188;144574
0;Ohio;1992;11029431;9690401;1214495;21708;102827;;;10878941;150490
0;Ohio;1993;11101140;9731792;1239130;22652;107566;;;10944075;157065
0;Ohio;1994;11152455;9755892;1260858;23591;112114;;;10989191;163264
0;Ohio;1995;11202751;9781785;1279923;24373;116670;;;11031970;170781
0;Ohio;1996;11242827;9794648;1299584;25633;122962;;;11064254;178573
0;Ohio;1997;11277357;9804485;1317777;26659;128436;;;11090520;186837
0;Ohio;1998;11311536;9815571;1333730;28032;134203;;;11115740;195796
0;Ohio;1999;11335454;9816458;1347742;29506;141748;;;11130196;205258
0;Ohio;2000;11363543;9752216;1321574;25652;137192;3177;123732;11144045;219498
0;Ohio;2001;11387404;9748013;1335348;26127;143002;3398;131516;11154906;232498
0;Ohio;2002;11407889;9740972;1348039;26471;149626;3651;139130;11162569;245320
0;Ohio;2003;11434788;9739773;1359820;26786;157159;3781;147469;11176179;258609
0;Ohio;2004;11452251;9731678;1369741;27003;163687;4091;156051;11180453;271798
0;Ohio;2005;11463320;9715818;1380184;27437;170582;4252;165047;11177132;286188
0;Ohio;2006;11481213;9706701;1391674;27800;176294;4573;174171;11180635;300578
0;Ohio;2007;11500468;9698184;1402901;28341;181867;4853;184322;11184434;316034
0;Ohio;2008;11515391;9686422;1412676;28959;187347;5068;194919;11184524;330867
0;Ohio;2009;11528896;9675738;1421031;29064;192333;5187;205543;11184346;344550
0;Ohio;2010;11539449;9662499;1428407;29768;198372;5346;215057;11182442;357007
0;Ohio;2011;11545735;9647253;1435406;30133;205503;5454;221986;11177691;368044
0;Ohio;2012;11550971;9629133;1443161;30429;214188;5591;228469;11171811;379160
0;Ohio;2013;11579692;9623692;1456185;31021;226616;5804;236374;11187937;391755
0;Ohio;2014;11606573;9617050;1468930;31416;239031;6026;244120;11202237;404336
0;Ohio;2015;11622315;9599124;1481775;31768;251558;6304;251786;11205547;416768
0;Ohio;2016;11640060;9583162;1493484;32220;265162;6512;259520;11209857;430203
0;Ohio;2017;11665706;9574171;1506290;32817;278094;6813;267521;11220032;445674
0;Ohio;2018;11680892;9557587;1519161;33487;287650;7206;275801;11219513;461379
0;Ohio;2019;11696507;9543019;1530066;34001;297807;7553;284061;11221304;475203
0;Ohio;2020;11798905;9596521;1556200;35418;306698;7954;296114;11275326;523579
0;Ohio;2021;11767344;9544118;1561905;35896;312542;8193;304690;11230988;536356
0;Ohio;2022;11777874;9515446;1574530;36983;328279;8535;314101;11221118;556756
0;Ohio;2023;11824034;9515800;1590797;39235;344155;8898;325149;11239941;584093
0;Ohio;2024;11883304;9521458;1610713;41736;363909;9151;336337;11268615;614689
0;Oklahoma;1990;3148825;2619987;236142;258246;34450;;;3063362;85463
0;Oklahoma;1991;3175440;2636896;240420;262666;35458;;;3085593;89847
0;Oklahoma;1992;3220517;2668254;247526;267461;37276;;;3123839;96678
0;Oklahoma;1993;3252285;2689127;250522;273301;39335;;;3149208;103077
0;Oklahoma;1994;3280940;2707904;253912;278261;40863;;;3170349;110591
0;Oklahoma;1995;3308208;2725701;256587;283397;42523;;;3189341;118867
0;Oklahoma;1996;3340129;2744860;260826;289701;44742;;;3211201;128928
0;Oklahoma;1997;3372918;2764059;265613;296256;46990;;;3232001;140917
0;Oklahoma;1998;3405194;2783532;271627;301122;48913;;;3250947;154247
0;Oklahoma;1999;3437148;2800181;277057;307909;52001;;;3269392;167756
0;Oklahoma;2000;3454365;2721397;264137;276836;48550;2700;140745;3273270;181095
0;Oklahoma;2001;3467100;2722405;265290;281053;50109;2929;145314;3271617;195483
0;Oklahoma;2002;3489080;2730507;266755;286074;52000;3270;150474;3278634;210446
0;Oklahoma;2003;3504892;2733754;266870;291188;53727;3379;155974;3281946;222946
0;Oklahoma;2004;3525233;2740106;268228;296022;55141;3733;162003;3289101;236132
0;Oklahoma;2005;3548597;2749192;269299;301766;56350;3882;168108;3297394;251203
0;Oklahoma;2006;3594090;2774199;273147;308955;58332;4205;175252;3325915;268175
0;Oklahoma;2007;3634349;2794958;276157;315592;60644;4429;182569;3348731;285618
0;Oklahoma;2008;3668976;2810940;277236;322816;62838;4776;190370;3368253;300723
0;Oklahoma;2009;3717572;2836043;281437;330302;65402;4953;199435;3398283;319289
0;Oklahoma;2010;3760014;2855050;285285;337716;67674;5462;208827;3426446;333568
0;Oklahoma;2011;3788824;2866587;287715;343614;71479;5701;213728;3442609;346215
0;Oklahoma;2012;3819320;2881110;290617;348570;74920;6163;217940;3460544;358776
0;Oklahoma;2013;3853891;2896601;294841;354415;78945;6533;222556;3482355;371536
0;Oklahoma;2014;3879187;2905023;297519;359644;82760;6868;227373;3495490;383697
0;Oklahoma;2015;3910518;2916437;301286;365116;87737;7275;232667;3513712;396806
0;Oklahoma;2016;3928143;2920591;303054;369999;89949;7558;236992;3518071;410072
0;Oklahoma;2017;3933602;2915738;304128;374117;91185;7817;240617;3512750;420852
0;Oklahoma;2018;3943488;2914041;305306;378579;92835;8281;244446;3511490;431998
0;Oklahoma;2019;3960676;2918808;307330;381143;94731;8782;249882;3518658;442018
0;Oklahoma;2020;3965415;2918654;311007;374391;96227;9256;255880;3490601;474814
0;Oklahoma;2021;3992238;2928209;315047;378593;99098;9640;261651;3503324;488914
0;Oklahoma;2022;4026229;2942232;318243;382629;104923;10130;268072;3517148;509081
0;Oklahoma;2023;4063882;2960418;321770;387055;109160;10528;274951;3533799;530083
0;Oklahoma;2024;4095393;2973266;325186;391203;113469;11062;281207;3544169;551224
0;Oregon;1990;2860375;2700987;47386;40743;71259;;;2746163;114212
0;Oregon;1991;2928507;2760581;49761;42321;75844;;;2804420;124087
0;Oregon;1992;2991755;2815410;51515;43758;81072;;;2855795;135960
0;Oregon;1993;3060367;2875674;53484;45181;86028;;;2911257;149110
0;Oregon;1994;3121264;2928634;55825;46784;90021;;;2956808;164456
0;Oregon;1995;3184369;2982234;58341;48259;95535;;;3001666;182703
0;Oregon;1996;3247111;3035250;60756;49854;101251;;;3048631;198480
0;Oregon;1997;3304310;3083682;62188;51716;106724;;;3085693;218617
0;Oregon;1998;3352449;3122177;64508;53455;112309;;;3114660;237789
0;Oregon;1999;3393941;3154256;66369;55338;117978;;;3135056;258885
0;Oregon;2000;3429708;3132686;58647;47926;105157;8731;76561;3151449;278259
0;Oregon;2001;3467937;3158673;60227;49314;109603;9338;80782;3171854;296083
0;Oregon;2002;3513424;3191365;62011;50737;114037;9925;85349;3200192;313232
0;Oregon;2003;3547376;3214075;63003;52277;117792;10539;89690;3218490;328886
0;Oregon;2004;3569463;3226562;63707;53848;120653;10948;93745;3225786;343677
0;Oregon;2005;3613202;3256775;65155;55801;124996;11619;98856;3251579;361623
0;Oregon;2006;3670883;3299010;67322;57663;130039;12245;104604;3289364;381519
0;Oregon;2007;3722417;3335150;69349;60115;134572;12938;110293;3320019;402398
0;Oregon;2008;3768748;3366833;71549;62610;138328;13469;115959;3346895;421853
0;Oregon;2009;3808600;3391395;73298;65108;142352;14273;122174;3370395;438205
0;Oregon;2010;3837614;3406965;74577;67028;146369;14781;127894;3385193;452421
0;Oregon;2011;3872672;3427753;76165;67961;153951;15436;131406;3409759;462913
0;Oregon;2012;3900102;3443489;77506;69019;159190;15966;134932;3428880;471222
0;Oregon;2013;3924110;3457583;78800;69718;163273;16208;138528;3443491;480619
0;Oregon;2014;3965447;3483147;81278;70793;170653;16771;142805;3473092;492355
0;Oregon;2015;4018542;3520026;83654;72068;177294;17458;148042;3512987;505555
0;Oregon;2016;4093271;3571312;86715;73667;189067;18259;154251;3571057;522214
0;Oregon;2017;4147294;3608397;88996;75147;196147;18794;159813;3608002;539292
0;Oregon;2018;4183538;3630853;91216;76514;200836;19334;164785;3630249;553289
0;Oregon;2019;4216116;3650867;93259;77778;204935;19755;169522;3649305;566811
0;Oregon;2020;4243779;3666861;95224;79070;207634;20021;174969;3651301;592478
0;Oregon;2021;4254280;3666724;96861;79884;211311;20285;179215;3648021;606259
0;Oregon;2022;4247372;3645072;100048;81667;216946;20790;182849;3626700;620672
0;Oregon;2023;4253653;3631775;103073;84900;225887;21494;186524;3612831;640822
0;Oregon;2024;4272371;3628147;107235;88430;235422;22152;190985;3609632;662739
0;Pennsylvania;1990;11903299;10636478;1110238;14940;141643;;;11669572;233727
0;Pennsylvania;1991;11982164;10684374;1131434;15261;151095;;;11736264;245900
0;Pennsylvania;1992;12049450;10716751;1156140;15781;160778;;;11790140;259310
0;Pennsylvania;1993;12119724;10754119;1179523;16318;169764;;;11847605;272119
0;Pennsylvania;1994;12166050;10771264;1198702;16952;179132;;;11879660;286390
0;Pennsylvania;1995;12198403;10777241;1215312;17585;188265;;;11897177;301226
0;Pennsylvania;1996;12220464;10772040;1230865;18291;199268;;;11901892;318572
0;Pennsylvania;1997;12227814;10755599;1245495;18941;207779;;;11890692;337122
0;Pennsylvania;1998;12245672;10745439;1262645;20124;217464;;;11890434;355238
0;Pennsylvania;1999;12263805;10734583;1279925;21170;228127;;;11889403;374402
0;Pennsylvania;2000;12284173;10670718;1261602;20164;228049;4478;99162;11885799;398374
0;Pennsylvania;2001;12298970;10651965;1273174;22059;239637;4600;107535;11877509;421461
0;Pennsylvania;2002;12331031;10645010;1287953;23896;252897;4808;116467;11883410;447621
0;Pennsylvania;2003;12374658;10646774;1304608;25790;266870;5055;125561;11897201;477457
0;Pennsylvania;2004;12410722;10638463;1323311;27809;280279;5414;135446;11900369;510353
0;Pennsylvania;2005;12449990;10631953;1342155;29735;294268;5807;146072;11904941;545049
0;Pennsylvania;2006;12510809;10643317;1364087;31717;308789;6111;156788;11927569;583240
0;Pennsylvania;2007;12563937;10648442;1384015;33991;322476;6411;168602;11942459;621478
0;Pennsylvania;2008;12612285;10649979;1403066;36226;335116;6730;181168;11954696;657589
0;Pennsylvania;2009;12666858;10659092;1421059;38449;348126;6832;193300;11973041;693817
