StateCode;State;Year;Race;Population
SD;South Dakota;1992;Hawaiian or Pacific Islander;
SD;South Dakota;1993;Hawaiian or Pacific Islander;
SD;South Dakota;1994;Hawaiian or Pacific Islander;
SD;South Dakota;1995;Hawaiian or Pacific Islander;
SD;South Dakota;1996;Hawaiian or Pacific Islander;
SD;South Dakota;1997;Hawaiian or Pacific Islander;
SD;South Dakota;1998;Hawaiian or Pacific Islander;
SD;South Dakota;1999;Hawaiian or Pacific Islander;
SD;South Dakota;2000;Hawaiian or Pacific Islander;269.0
SD;South Dakota;2001;Hawaiian or Pacific Islander;300.0
SD;South Dakota;2002;Hawaiian or Pacific Islander;363.0
SD;South Dakota;2003;Hawaiian or Pacific Islander;365.0
SD;South Dakota;2004;Hawaiian or Pacific Islander;400.0
SD;South Dakota;2005;Hawaiian or Pacific Islander;446.0
SD;South Dakota;2006;Hawaiian or Pacific Islander;429.0
SD;South Dakota;2007;Hawaiian or Pacific Islander;475.0
SD;South Dakota;2008;Hawaiian or Pacific Islander;508.0
SD;South Dakota;2009;Hawaiian or Pacific Islander;533.0
SD;South Dakota;2010;Hawaiian or Pacific Islander;536.0
SD;South Dakota;2011;Hawaiian or Pacific Islander;548.0
SD;South Dakota;2012;Hawaiian or Pacific Islander;571.0
SD;South Dakota;2013;Hawaiian or Pacific Islander;596.0
SD;South Dakota;2014;Hawaiian or Pacific Islander;585.0
SD;South Dakota;2015;Hawaiian or Pacific Islander;596.0
SD;South Dakota;2016;Hawaiian or Pacific Islander;639.0
SD;South Dakota;2017;Hawaiian or Pacific Islander;706.0
SD;South Dakota;2018;Hawaiian or Pacific Islander;747.0
SD;South Dakota;2019;Hawaiian or Pacific Islander;799.0
SD;South Dakota;2020;Hawaiian or Pacific Islander;873.0
SD;South Dakota;2021;Hawaiian or Pacific Islander;946.0
SD;South Dakota;2022;Hawaiian or Pacific Islander;1114.0
SD;South Dakota;2023;Hawaiian or Pacific Islander;1138.0
SD;South Dakota;2024;Hawaiian or Pacific Islander;1234.0
TN;Tennessee;1990;Hawaiian or Pacific Islander;
TN;Tennessee;1991;Hawaiian or Pacific Islander;
TN;Tennessee;1992;Hawaiian or Pacific Islander;
TN;Tennessee;1993;Hawaiian or Pacific Islander;
TN;Tennessee;1994;Hawaiian or Pacific Islander;
TN;Tennessee;1995;Hawaiian or Pacific Islander;
TN;Tennessee;1996;Hawaiian or Pacific Islander;
TN;Tennessee;1997;Hawaiian or Pacific Islander;
TN;Tennessee;1998;Hawaiian or Pacific Islander;
TN;Tennessee;1999;Hawaiian or Pacific Islander;
TN;Tennessee;2000;Hawaiian or Pacific Islander;2540.0
TN;Tennessee;2001;Hawaiian or Pacific Islander;2811.0
TN;Tennessee;2002;Hawaiian or Pacific Islander;3053.0
TN;Tennessee;2003;Hawaiian or Pacific Islander;3259.0
TN;Tennessee;2004;Hawaiian or Pacific Islander;3557.0
TN;Tennessee;2005;Hawaiian or Pacific Islander;3901.0
TN;Tennessee;2006;Hawaiian or Pacific Islander;4279.0
TN;Tennessee;2007;Hawaiian or Pacific Islander;4685.0
TN;Tennessee;2008;Hawaiian or Pacific Islander;4883.0
TN;Tennessee;2009;Hawaiian or Pacific Islander;5329.0
TN;Tennessee;2010;Hawaiian or Pacific Islander;5454.0
TN;Tennessee;2011;Hawaiian or Pacific Islander;5632.0
TN;Tennessee;2012;Hawaiian or Pacific Islander;5842.0
TN;Tennessee;2013;Hawaiian or Pacific Islander;5980.0
TN;Tennessee;2014;Hawaiian or Pacific Islander;6129.0
TN;Tennessee;2015;Hawaiian or Pacific Islander;6265.0
TN;Tennessee;2016;Hawaiian or Pacific Islander;6488.0
TN;Tennessee;2017;Hawaiian or Pacific Islander;6643.0
TN;Tennessee;2018;Hawaiian or Pacific Islander;6780.0
TN;Tennessee;2019;Hawaiian or Pacific Islander;7042.0
TN;Tennessee;2020;Hawaiian or Pacific Islander;7667.0
TN;Tennessee;2021;Hawaiian or Pacific Islander;7815.0
TN;Tennessee;2022;Hawaiian or Pacific Islander;8252.0
TN;Tennessee;2023;Hawaiian or Pacific Islander;8712.0
TN;Tennessee;2024;Hawaiian or Pacific Islander;9273.0
TX;Texas;1990;Hawaiian or Pacific Islander;
TX;Texas;1991;Hawaiian or Pacific Islander;
TX;Texas;1992;Hawaiian or Pacific Islander;
TX;Texas;1993;Hawaiian or Pacific Islander;
TX;Texas;1994;Hawaiian or Pacific Islander;
TX;Texas;1995;Hawaiian or Pacific Islander;
TX;Texas;1996;Hawaiian or Pacific Islander;
TX;Texas;1997;Hawaiian or Pacific Islander;
TX;Texas;1998;Hawaiian or Pacific Islander;
TX;Texas;1999;Hawaiian or Pacific Islander;
TX;Texas;2000;Hawaiian or Pacific Islander;20741.0
TX;Texas;2001;Hawaiian or Pacific Islander;21654.0
TX;Texas;2002;Hawaiian or Pacific Islander;22535.0
TX;Texas;2003;Hawaiian or Pacific Islander;23317.0
TX;Texas;2004;Hawaiian or Pacific Islander;24151.0
TX;Texas;2005;Hawaiian or Pacific Islander;25133.0
TX;Texas;2006;Hawaiian or Pacific Islander;26288.0
TX;Texas;2007;Hawaiian or Pacific Islander;27744.0
TX;Texas;2008;Hawaiian or Pacific Islander;29094.0
TX;Texas;2009;Hawaiian or Pacific Islander;30395.0
TX;Texas;2010;Hawaiian or Pacific Islander;31499.0
TX;Texas;2011;Hawaiian or Pacific Islander;32513.0
TX;Texas;2012;Hawaiian or Pacific Islander;33357.0
TX;Texas;2013;Hawaiian or Pacific Islander;34558.0
TX;Texas;2014;Hawaiian or Pacific Islander;35821.0
TX;Texas;2015;Hawaiian or Pacific Islander;37383.0
TX;Texas;2016;Hawaiian or Pacific Islander;38780.0
TX;Texas;2017;Hawaiian or Pacific Islander;40090.0
TX;Texas;2018;Hawaiian or Pacific Islander;41474.0
TX;Texas;2019;Hawaiian or Pacific Islander;43295.0
TX;Texas;2020;Hawaiian or Pacific Islander;45023.0
TX;Texas;2021;Hawaiian or Pacific Islander;46270.0
TX;Texas;2022;Hawaiian or Pacific Islander;48639.0
TX;Texas;2023;Hawaiian or Pacific Islander;50805.0
TX;Texas;2024;Hawaiian or Pacific Islander;52673.0
UT;Utah;1990;Hawaiian or Pacific Islander;
UT;Utah;1991;Hawaiian or Pacific Islander;
UT;Utah;1992;Hawaiian or Pacific Islander;
UT;Utah;1993;Hawaiian or Pacific Islander;
UT;Utah;1994;Hawaiian or Pacific Islander;
UT;Utah;1995;Hawaiian or Pacific Islander;
UT;Utah;1996;Hawaiian or Pacific Islander;
UT;Utah;1997;Hawaiian or Pacific Islander;
UT;Utah;1998;Hawaiian or Pacific Islander;
UT;Utah;1999;Hawaiian or Pacific Islander;
UT;Utah;2000;Hawaiian or Pacific Islander;16223.0
UT;Utah;2001;Hawaiian or Pacific Islander;17084.0
UT;Utah;2002;Hawaiian or Pacific Islander;17815.0
UT;Utah;2003;Hawaiian or Pacific Islander;18637.0
UT;Utah;2004;Hawaiian or Pacific Islander;19432.0
UT;Utah;2005;Hawaiian or Pacific Islander;20380.0
UT;Utah;2006;Hawaiian or Pacific Islander;21302.0
UT;Utah;2007;Hawaiian or Pacific Islander;22656.0
UT;Utah;2008;Hawaiian or Pacific Islander;24014.0
UT;Utah;2009;Hawaiian or Pacific Islander;25204.0
UT;Utah;2010;Hawaiian or Pacific Islander;26237.0
UT;Utah;2011;Hawaiian or Pacific Islander;26699.0
UT;Utah;2012;Hawaiian or Pacific Islander;27571.0
UT;Utah;2013;Hawaiian or Pacific Islander;28569.0
UT;Utah;2014;Hawaiian or Pacific Islander;29350.0
UT;Utah;2015;Hawaiian or Pacific Islander;30414.0
UT;Utah;2016;Hawaiian or Pacific Islander;31632.0
UT;Utah;2017;Hawaiian or Pacific Islander;32815.0
UT;Utah;2018;Hawaiian or Pacific Islander;34244.0
UT;Utah;2019;Hawaiian or Pacific Islander;35331.0
UT;Utah;2020;Hawaiian or Pacific Islander;36700.0
UT;Utah;2021;Hawaiian or Pacific Islander;37890.0
UT;Utah;2022;Hawaiian or Pacific Islander;39372.0
UT;Utah;2023;Hawaiian or Pacific Islander;40585.0
UT;Utah;2024;Hawaiian or Pacific Islander;41878.0
VT;Vermont;1990;Hawaiian or Pacific Islander;
VT;Vermont;1991;Hawaiian or Pacific Islander;
VT;Vermont;1992;Hawaiian or Pacific Islander;
VT;Vermont;1993;Hawaiian or Pacific Islander;
VT;Vermont;1994;Hawaiian or Pacific Islander;
VT;Vermont;1995;Hawaiian or Pacific Islander;
VT;Vermont;1996;Hawaiian or Pacific Islander;
VT;Vermont;1997;Hawaiian or Pacific Islander;
VT;Vermont;1998;Hawaiian or Pacific Islander;
VT;Vermont;1999;Hawaiian or Pacific Islander;
VT;Vermont;2000;Hawaiian or Pacific Islander;149.0
VT;Vermont;2001;Hawaiian or Pacific Islander;157.0
VT;Vermont;2002;Hawaiian or Pacific Islander;151.0
VT;Vermont;2003;Hawaiian or Pacific Islander;162.0
VT;Vermont;2004;Hawaiian or Pacific Islander;155.0
VT;Vermont;2005;Hawaiian or Pacific Islander;164.0
VT;Vermont;2006;Hawaiian or Pacific Islander;172.0
VT;Vermont;2007;Hawaiian or Pacific Islander;181.0
VT;Vermont;2008;Hawaiian or Pacific Islander;171.0
VT;Vermont;2009;Hawaiian or Pacific Islander;174.0
VT;Vermont;2010;Hawaiian or Pacific Islander;175.0
VT;Vermont;2011;Hawaiian or Pacific Islander;170.0
VT;Vermont;2012;Hawaiian or Pacific Islander;188.0
VT;Vermont;2013;Hawaiian or Pacific Islander;188.0
VT;Vermont;2014;Hawaiian or Pacific Islander;196.0
VT;Vermont;2015;Hawaiian or Pacific Islander;211.0
VT;Vermont;2016;Hawaiian or Pacific Islander;227.0
VT;Vermont;2017;Hawaiian or Pacific Islander;237.0
VT;Vermont;2018;Hawaiian or Pacific Islander;250.0
VT;Vermont;2019;Hawaiian or Pacific Islander;243.0
VT;Vermont;2020;Hawaiian or Pacific Islander;246.0
VT;Vermont;2021;Hawaiian or Pacific Islander;254.0
VT;Vermont;2022;Hawaiian or Pacific Islander;259.0
VT;Vermont;2023;Hawaiian or Pacific Islander;263.0
VT;Vermont;2024;Hawaiian or Pacific Islander;253.0
VA;Virginia;1990;Hawaiian or Pacific Islander;
VA;Virginia;1991;Hawaiian or Pacific Islander;
VA;Virginia;1992;Hawaiian or Pacific Islander;
VA;Virginia;1993;Hawaiian or Pacific Islander;
VA;Virginia;1994;Hawaiian or Pacific Islander;
VA;Virginia;1995;Hawaiian or Pacific Islander;
VA;Virginia;1996;Hawaiian or Pacific Islander;
VA;Virginia;1997;Hawaiian or Pacific Islander;
VA;Virginia;1998;Hawaiian or Pacific Islander;
VA;Virginia;1999;Hawaiian or Pacific Islander;
VA;Virginia;2000;Hawaiian or Pacific Islander;4654.0
VA;Virginia;2001;Hawaiian or Pacific Islander;5077.0
VA;Virginia;2002;Hawaiian or Pacific Islander;5359.0
VA;Virginia;2003;Hawaiian or Pacific Islander;5688.0
VA;Virginia;2004;Hawaiian or Pacific Islander;6035.0
VA;Virginia;2005;Hawaiian or Pacific Islander;6452.0
VA;Virginia;2006;Hawaiian or Pacific Islander;6847.0
VA;Virginia;2007;Hawaiian or Pacific Islander;7187.0
VA;Virginia;2008;Hawaiian or Pacific Islander;7564.0
VA;Virginia;2009;Hawaiian or Pacific Islander;7987.0
VA;Virginia;2010;Hawaiian or Pacific Islander;8247.0
VA;Virginia;2011;Hawaiian or Pacific Islander;8433.0
VA;Virginia;2012;Hawaiian or Pacific Islander;8611.0
VA;Virginia;2013;Hawaiian or Pacific Islander;8837.0
VA;Virginia;2014;Hawaiian or Pacific Islander;9018.0
VA;Virginia;2015;Hawaiian or Pacific Islander;9241.0
VA;Virginia;2016;Hawaiian or Pacific Islander;9482.0
VA;Virginia;2017;Hawaiian or Pacific Islander;9679.0
VA;Virginia;2018;Hawaiian or Pacific Islander;10012.0
VA;Virginia;2019;Hawaiian or Pacific Islander;10301.0
VA;Virginia;2020;Hawaiian or Pacific Islander;10559.0
VA;Virginia;2021;Hawaiian or Pacific Islander;10889.0
VA;Virginia;2022;Hawaiian or Pacific Islander;11331.0
VA;Virginia;2023;Hawaiian or Pacific Islander;11833.0
VA;Virginia;2024;Hawaiian or Pacific Islander;12383.0
WA;Washington;1990;Hawaiian or Pacific Islander;
WA;Washington;1991;Hawaiian or Pacific Islander;
WA;Washington;1992;Hawaiian or Pacific Islander;
WA;Washington;1993;Hawaiian or Pacific Islander;
WA;Washington;1994;Hawaiian or Pacific Islander;
WA;Washington;1995;Hawaiian or Pacific Islander;
WA;Washington;1996;Hawaiian or Pacific Islander;
WA;Washington;1997;Hawaiian or Pacific Islander;
WA;Washington;1998;Hawaiian or Pacific Islander;
WA;Washington;1999;Hawaiian or Pacific Islander;
WA;Washington;2000;Hawaiian or Pacific Islander;25684.0
WA;Washington;2001;Hawaiian or Pacific Islander;27128.0
WA;Washington;2002;Hawaiian or Pacific Islander;28601.0
WA;Washington;2003;Hawaiian or Pacific Islander;30112.0
WA;Washington;2004;Hawaiian or Pacific Islander;31757.0
WA;Washington;2005;Hawaiian or Pacific Islander;33568.0
WA;Washington;2006;Hawaiian or Pacific Islander;35683.0
WA;Washington;2007;Hawaiian or Pacific Islander;37663.0
WA;Washington;2008;Hawaiian or Pacific Islander;39945.0
WA;Washington;2009;Hawaiian or Pacific Islander;42221.0
WA;Washington;2010;Hawaiian or Pacific Islander;43857.0
WA;Washington;2011;Hawaiian or Pacific Islander;45025.0
WA;Washington;2012;Hawaiian or Pacific Islander;46277.0
WA;Washington;2013;Hawaiian or Pacific Islander;47965.0
WA;Washington;2014;Hawaiian or Pacific Islander;49767.0
WA;Washington;2015;Hawaiian or Pacific Islander;51828.0
WA;Washington;2016;Hawaiian or Pacific Islander;54097.0
WA;Washington;2017;Hawaiian or Pacific Islander;56071.0
WA;Washington;2018;Hawaiian or Pacific Islander;57777.0
WA;Washington;2019;Hawaiian or Pacific Islander;59646.0
WA;Washington;2020;Hawaiian or Pacific Islander;61743.0
WA;Washington;2021;Hawaiian or Pacific Islander;63532.0
WA;Washington;2022;Hawaiian or Pacific Islander;66379.0
WA;Washington;2023;Hawaiian or Pacific Islander;69456.0
WA;Washington;2024;Hawaiian or Pacific Islander;72852.0
WV;West Virginia;1990;Hawaiian or Pacific Islander;
WV;West Virginia;1991;Hawaiian or Pacific Islander;
WV;West Virginia;1992;Hawaiian or Pacific Islander;
WV;West Virginia;1993;Hawaiian or Pacific Islander;
WV;West Virginia;1994;Hawaiian or Pacific Islander;
WV;West Virginia;1995;Hawaiian or Pacific Islander;
WV;West Virginia;1996;Hawaiian or Pacific Islander;
WV;West Virginia;1997;Hawaiian or Pacific Islander;
WV;West Virginia;1998;Hawaiian or Pacific Islander;
WV;West Virginia;1999;Hawaiian or Pacific Islander;
WV;West Virginia;2000;Hawaiian or Pacific Islander;424.0
WV;West Virginia;2001;Hawaiian or Pacific Islander;464.0
WV;West Virginia;2002;Hawaiian or Pacific Islander;461.0
WV;West Virginia;2003;Hawaiian or Pacific Islander;477.0
WV;West Virginia;2004;Hawaiian or Pacific Islander;459.0
WV;West Virginia;2005;Hawaiian or Pacific Islander;453.0
WV;West Virginia;2006;Hawaiian or Pacific Islander;479.0
WV;West Virginia;2007;Hawaiian or Pacific Islander;476.0
WV;West Virginia;2008;Hawaiian or Pacific Islander;510.0
WV;West Virginia;2009;Hawaiian or Pacific Islander;451.0
WV;West Virginia;2010;Hawaiian or Pacific Islander;480.0
WV;West Virginia;2011;Hawaiian or Pacific Islander;528.0
WV;West Virginia;2012;Hawaiian or Pacific Islander;524.0
WV;West Virginia;2013;Hawaiian or Pacific Islander;519.0
WV;West Virginia;2014;Hawaiian or Pacific Islander;511.0
WV;West Virginia;2015;Hawaiian or Pacific Islander;507.0
WV;West Virginia;2016;Hawaiian or Pacific Islander;525.0
WV;West Virginia;2017;Hawaiian or Pacific Islander;539.0
WV;West Virginia;2018;Hawaiian or Pacific Islander;524.0
WV;West Virginia;2019;Hawaiian or Pacific Islander;538.0
WV;West Virginia;2020;Hawaiian or Pacific Islander;529.0
WV;West Virginia;2021;Hawaiian or Pacific Islander;522.0
WV;West Virginia;2022;Hawaiian or Pacific Islander;535.0
WV;West Virginia;2023;Hawaiian or Pacific Islander;566.0
WV;West Virginia;2024;Hawaiian or Pacific Islander;632.0
WI;Wisconsin;1990;Hawaiian or Pacific Islander;
WI;Wisconsin;1991;Hawaiian or Pacific Islander;
WI;Wisconsin;1992;Hawaiian or Pacific Islander;
WI;Wisconsin;1993;Hawaiian or Pacific Islander;
WI;Wisconsin;1994;Hawaiian or Pacific Islander;
WI;Wisconsin;1995;Hawaiian or Pacific Islander;
WI;Wisconsin;1996;Hawaiian or Pacific Islander;
WI;Wisconsin;1997;Hawaiian or Pacific Islander;
WI;Wisconsin;1998;Hawaiian or Pacific Islander;
WI;Wisconsin;1999;Hawaiian or Pacific Islander;
WI;Wisconsin;2000;Hawaiian or Pacific Islander;1839.0
WI;Wisconsin;2001;Hawaiian or Pacific Islander;1949.0
WI;Wisconsin;2002;Hawaiian or Pacific Islander;2013.0
WI;Wisconsin;2003;Hawaiian or Pacific Islander;2040.0
WI;Wisconsin;2004;Hawaiian or Pacific Islander;2108.0
WI;Wisconsin;2005;Hawaiian or Pacific Islander;2179.0
WI;Wisconsin;2006;Hawaiian or Pacific Islander;2296.0
WI;Wisconsin;2007;Hawaiian or Pacific Islander;2356.0
WI;Wisconsin;2008;Hawaiian or Pacific Islander;2438.0
WI;Wisconsin;2009;Hawaiian or Pacific Islander;2562.0
WI;Wisconsin;2010;Hawaiian or Pacific Islander;2522.0
WI;Wisconsin;2011;Hawaiian or Pacific Islander;2593.0
WI;Wisconsin;2012;Hawaiian or Pacific Islander;2683.0
WI;Wisconsin;2013;Hawaiian or Pacific Islander;2744.0
WI;Wisconsin;2014;Hawaiian or Pacific Islander;2881.0
WI;Wisconsin;2015;Hawaiian or Pacific Islander;2961.0
WI;Wisconsin;2016;Hawaiian or Pacific Islander;3096.0
WI;Wisconsin;2017;Hawaiian or Pacific Islander;3256.0
WI;Wisconsin;2018;Hawaiian or Pacific Islander;3331.0
WI;Wisconsin;2019;Hawaiian or Pacific Islander;3464.0
WI;Wisconsin;2020;Hawaiian or Pacific Islander;3528.0
WI;Wisconsin;2021;Hawaiian or Pacific Islander;3549.0
WI;Wisconsin;2022;Hawaiian or Pacific Islander;3621.0
WI;Wisconsin;2023;Hawaiian or Pacific Islander;3695.0
WI;Wisconsin;2024;Hawaiian or Pacific Islander;3782.0
WY;Wyoming;1990;Hawaiian or Pacific Islander;
WY;Wyoming;1991;Hawaiian or Pacific Islander;
WY;Wyoming;1992;Hawaiian or Pacific Islander;
WY;Wyoming;1993;Hawaiian or Pacific Islander;
WY;Wyoming;1994;Hawaiian or Pacific Islander;
WY;Wyoming;1995;Hawaiian or Pacific Islander;
WY;Wyoming;1996;Hawaiian or Pacific Islander;
WY;Wyoming;1997;Hawaiian or Pacific Islander;
WY;Wyoming;1998;Hawaiian or Pacific Islander;
WY;Wyoming;1999;Hawaiian or Pacific Islander;
WY;Wyoming;2000;Hawaiian or Pacific Islander;328.0
WY;Wyoming;2001;Hawaiian or Pacific Islander;381.0
WY;Wyoming;2002;Hawaiian or Pacific Islander;403.0
WY;Wyoming;2003;Hawaiian or Pacific Islander;412.0
WY;Wyoming;2004;Hawaiian or Pacific Islander;425.0
WY;Wyoming;2005;Hawaiian or Pacific Islander;433.0
WY;Wyoming;2006;Hawaiian or Pacific Islander;481.0
WY;Wyoming;2007;Hawaiian or Pacific Islander;495.0
WY;Wyoming;2008;Hawaiian or Pacific Islander;503.0
WY;Wyoming;2009;Hawaiian or Pacific Islander;503.0
WY;Wyoming;2010;Hawaiian or Pacific Islander;518.0
WY;Wyoming;2011;Hawaiian or Pacific Islander;493.0
WY;Wyoming;2012;Hawaiian or Pacific Islander;539.0
WY;Wyoming;2013;Hawaiian or Pacific Islander;546.0
WY;Wyoming;2014;Hawaiian or Pacific Islander;561.0
WY;Wyoming;2015;Hawaiian or Pacific Islander;597.0
WY;Wyoming;2016;Hawaiian or Pacific Islander;616.0
WY;Wyoming;2017;Hawaiian or Pacific Islander;580.0
WY;Wyoming;2018;Hawaiian or Pacific Islander;575.0
WY;Wyoming;2019;Hawaiian or Pacific Islander;598.0
WY;Wyoming;2020;Hawaiian or Pacific Islander;598.0
WY;Wyoming;2021;Hawaiian or Pacific Islander;585.0
WY;Wyoming;2022;Hawaiian or Pacific Islander;611.0
WY;Wyoming;2023;Hawaiian or Pacific Islander;655.0
WY;Wyoming;2024;Hawaiian or Pacific Islander;661.0
PR;Puerto Rico;2010;Hawaiian or Pacific Islander;
PR;Puerto Rico;2011;Hawaiian or Pacific Islander;
PR;Puerto Rico;2012;Hawaiian or Pacific Islander;
PR;Puerto Rico;2013;Hawaiian or Pacific Islander;
PR;Puerto Rico;2014;Hawaiian or Pacific Islander;
PR;Puerto Rico;2015;Hawaiian or Pacific Islander;
PR;Puerto Rico;2016;Hawaiian or Pacific Islander;
PR;Puerto Rico;2017;Hawaiian or Pacific Islander;
PR;Puerto Rico;2018;Hawaiian or Pacific Islander;
PR;Puerto Rico;2019;Hawaiian or Pacific Islander;
AL;Alabama;1990;Two or More Races;
AL;Alabama;1991;Two or More Races;
AL;Alabama;1992;Two or More Races;
AL;Alabama;1993;Two or More Races;
AL;Alabama;1994;Two or More Races;
AL;Alabama;1995;Two or More Races;
AL;Alabama;1996;Two or More Races;
AL;Alabama;1997;Two or More Races;
AL;Alabama;1998;Two or More Races;
AL;Alabama;1999;Two or More Races;
AL;Alabama;2000;Two or More Races;36430.0
AL;Alabama;2001;Two or More Races;38826.0
AL;Alabama;2002;Two or More Races;41090.0
AL;Alabama;2003;Two or More Races;43540.0
AL;Alabama;2004;Two or More Races;46132.0
AL;Alabama;2005;Two or More Races;48998.0
AL;Alabama;2006;Two or More Races;52038.0
AL;Alabama;2007;Two or More Races;55099.0
AL;Alabama;2008;Two or More Races;58604.0
AL;Alabama;2009;Two or More Races;62019.0
AL;Alabama;2010;Two or More Races;64861.0
AL;Alabama;2011;Two or More Races;67438.0
AL;Alabama;2012;Two or More Races;70180.0
AL;Alabama;2013;Two or More Races;72602.0
AL;Alabama;2014;Two or More Races;74741.0
AL;Alabama;2015;Two or More Races;77080.0
AL;Alabama;2016;Two or More Races;79617.0
AL;Alabama;2017;Two or More Races;82116.0
AL;Alabama;2018;Two or More Races;84794.0
AL;Alabama;2019;Two or More Races;87405.0
AL;Alabama;2020;Two or More Races;91706.0
AL;Alabama;2021;Two or More Races;95075.0
AL;Alabama;2022;Two or More Races;98929.0
AL;Alabama;2023;Two or More Races;103179.0
AL;Alabama;2024;Two or More Races;107209.0
AK;Alaska;1990;Two or More Races;
AK;Alaska;1991;Two or More Races;
AK;Alaska;1992;Two or More Races;
AK;Alaska;1993;Two or More Races;
AK;Alaska;1994;Two or More Races;
AK;Alaska;1995;Two or More Races;
AK;Alaska;1996;Two or More Races;
AK;Alaska;1997;Two or More Races;
AK;Alaska;1998;Two or More Races;
AK;Alaska;1999;Two or More Races;
AK;Alaska;2000;Two or More Races;30186.0
AK;Alaska;2001;Two or More Races;31494.0
AK;Alaska;2002;Two or More Races;33007.0
AK;Alaska;2003;Two or More Races;34528.0
AK;Alaska;2004;Two or More Races;36615.0
AK;Alaska;2005;Two or More Races;38442.0
AK;Alaska;2006;Two or More Races;40661.0
AK;Alaska;2007;Two or More Races;42475.0
AK;Alaska;2008;Two or More Races;44435.0
AK;Alaska;2009;Two or More Races;46861.0
AK;Alaska;2010;Two or More Races;49641.0
AK;Alaska;2011;Two or More Races;50877.0
AK;Alaska;2012;Two or More Races;51796.0
AK;Alaska;2013;Two or More Races;52676.0
AK;Alaska;2014;Two or More Races;53344.0
AK;Alaska;2015;Two or More Races;53967.0
AK;Alaska;2016;Two or More Races;55015.0
AK;Alaska;2017;Two or More Races;55696.0
AK;Alaska;2018;Two or More Races;56049.0
AK;Alaska;2019;Two or More Races;56517.0
AK;Alaska;2020;Two or More Races;57072.0
AK;Alaska;2021;Two or More Races;58227.0
AK;Alaska;2022;Two or More Races;58935.0
AK;Alaska;2023;Two or More Races;59648.0
AK;Alaska;2024;Two or More Races;60814.0
AZ;Arizona;1990;Two or More Races;
AZ;Arizona;1991;Two or More Races;
AZ;Arizona;1992;Two or More Races;
AZ;Arizona;1993;Two or More Races;
AZ;Arizona;1994;Two or More Races;
AZ;Arizona;1995;Two or More Races;
AZ;Arizona;1996;Two or More Races;
AZ;Arizona;1997;Two or More Races;
AZ;Arizona;1998;Two or More Races;
AZ;Arizona;1999;Two or More Races;
AZ;Arizona;2000;Two or More Races;71903.0
AZ;Arizona;2001;Two or More Races;78454.0
AZ;Arizona;2002;Two or More Races;85314.0
AZ;Arizona;2003;Two or More Races;92452.0
AZ;Arizona;2004;Two or More Races;100433.0
AZ;Arizona;2005;Two or More Races;109598.0
AZ;Arizona;2006;Two or More Races;119616.0
AZ;Arizona;2007;Two or More Races;128783.0
AZ;Arizona;2008;Two or More Races;137925.0
AZ;Arizona;2009;Two or More Races;146453.0
AZ;Arizona;2010;Two or More Races;154028.0
AZ;Arizona;2011;Two or More Races;160136.0
AZ;Arizona;2012;Two or More Races;166501.0
AZ;Arizona;2013;Two or More Races;173059.0
AZ;Arizona;2014;Two or More Races;179775.0
AZ;Arizona;2015;Two or More Races;186231.0
AZ;Arizona;2016;Two or More Races;193946.0
AZ;Arizona;2017;Two or More Races;200841.0
AZ;Arizona;2018;Two or More Races;208858.0
AZ;Arizona;2019;Two or More Races;217667.0
AZ;Arizona;2020;Two or More Races;220838.0
AZ;Arizona;2021;Two or More Races;228502.0
AZ;Arizona;2022;Two or More Races;237077.0
AZ;Arizona;2023;Two or More Races;244659.0
AZ;Arizona;2024;Two or More Races;252938.0
AR;Arkansas;1990;Two or More Races;
AR;Arkansas;1991;Two or More Races;
AR;Arkansas;1992;Two or More Races;
AR;Arkansas;1993;Two or More Races;
AR;Arkansas;1994;Two or More Races;
AR;Arkansas;1995;Two or More Races;
AR;Arkansas;1996;Two or More Races;
AR;Arkansas;1997;Two or More Races;
AR;Arkansas;1998;Two or More Races;
AR;Arkansas;1999;Two or More Races;
AR;Arkansas;2000;Two or More Races;29055.0
AR;Arkansas;2001;Two or More Races;30594.0
AR;Arkansas;2002;Two or More Races;32207.0
AR;Arkansas;2003;Two or More Races;34035.0
AR;Arkansas;2004;Two or More Races;35983.0
AR;Arkansas;2005;Two or More Races;38173.0
AR;Arkansas;2006;Two or More Races;40401.0
AR;Arkansas;2007;Two or More Races;42697.0
AR;Arkansas;2008;Two or More Races;44969.0
AR;Arkansas;2009;Two or More Races;47368.0
AR;Arkansas;2010;Two or More Races;49562.0
AR;Arkansas;2011;Two or More Races;51218.0
AR;Arkansas;2012;Two or More Races;53071.0
AR;Arkansas;2013;Two or More Races;54990.0
AR;Arkansas;2014;Two or More Races;56620.0
AR;Arkansas;2015;Two or More Races;58486.0
AR;Arkansas;2016;Two or More Races;60513.0
AR;Arkansas;2017;Two or More Races;62667.0
AR;Arkansas;2018;Two or More Races;64893.0
AR;Arkansas;2019;Two or More Races;66699.0
AR;Arkansas;2020;Two or More Races;68533.0
AR;Arkansas;2021;Two or More Races;70952.0
AR;Arkansas;2022;Two or More Races;73892.0
AR;Arkansas;2023;Two or More Races;76450.0
AR;Arkansas;2024;Two or More Races;78825.0
CA;California;1990;Two or More Races;
CA;California;1991;Two or More Races;
CA;California;1992;Two or More Races;
CA;California;1993;Two or More Races;
CA;California;1994;Two or More Races;
CA;California;1995;Two or More Races;
CA;California;1996;Two or More Races;
CA;California;1997;Two or More Races;
CA;California;1998;Two or More Races;
